jatosResID;image;trial_main;x1;x2
6494;2va081;71;0.85;0.29
6494;2va088;42;0.01;1.00
6494;2va092;1;0.99;0.20
6494;2va106;150;0.10;0.60
6494;2va108;79;0.00;0.99
6494;2va118;31;0.04;0.99
6494;2va119;124;0.24;0.72
6494;2va131;152;0.09;0.86
6494;2va137;153;0.91;0.51
6494;art_001;10;0.69;0.41
6494;art_002;12;0.93;0.49
6494;art_003;21;0.66;0.23
6494;art_004;106;0.10;0.72
6494;art_005;108;0.91;0.21
6494;art_006;115;0.99;0.12
6494;art_007;56;0.12;0.50
6494;art_008;61;0.92;0.06
6494;art_009;8;0.91;0.16
6494;art_010;127;0.89;0.28
6494;art_011;32;0.76;0.18
6494;art_012;72;0.91;0.05
6494;art_013;87;0.14;0.38
6494;art_014;98;0.86;0.14
6494;art_015;118;0.77;0.17
6494;art_016;90;0.94;0.06
6494;art_017;7;0.69;0.11
6494;art_018;137;0.18;0.70
6494;art_019;134;0.87;0.16
6494;art_020;49;0.88;0.17
6494;art_021;27;0.49;0.76
6494;art_022;138;0.47;0.76
6494;art_023;103;0.91;0.08
6494;art_024;149;0.79;0.12
6494;art_025;117;0.09;0.74
6494;art_026;11;0.20;0.67
6494;art_027;30;0.98;0.50
6494;art_028;22;0.81;0.22
6494;art_029;63;0.99;0.30
6494;art_030;26;0.14;0.66
6494;art_031;119;0.64;0.14
6494;art_032;13;0.74;0.29
6494;art_033;109;0.98;0.07
6494;art_034;4;0.69;0.74
6494;art_035;111;0.12;0.75
6494;art_036;130;0.96;0.08
6494;art_037;29;0.19;0.12
6494;art_038;107;0.69;0.82
6494;art_039;93;0.93;0.12
6494;art_040;131;0.33;0.58
6494;art_041;15;0.35;0.88
6494;art_042;81;0.81;0.74
6494;art_043;40;0.01;0.16
6494;art_044;78;0.13;0.62
6494;art_045;41;0.17;0.76
6494;art_046;43;0.05;0.50
6494;art_047;23;0.49;0.82
6494;art_048;92;0.24;0.51
6494;art_049;66;0.98;0.11
6494;art_050;151;0.10;0.88
6494;art_051;59;0.06;0.27
6494;art_052;67;0.52;0.23
6494;art_053;121;0.59;0.76
6494;art_054;91;0.14;0.29
6494;art_055;73;0.28;0.58
6494;art_056;68;0.99;0.13
6494;art_057;113;0.13;0.78
6494;art_058;38;0.25;0.42
6494;art_059;62;0.37;0.71
6494;art_060;75;0.92;0.23
6494;art_061;83;0.08;0.51
6494;art_062;58;0.99;0.12
6494;art_063;48;0.21;0.51
6494;art_064;139;0.14;0.56
6494;art_065;101;0.13;0.72
6494;art_066;122;0.12;0.76
6494;art_067;3;0.53;0.19
6494;art_068;57;0.08;0.98
6494;art_069;140;0.11;0.72
6494;art_070;65;0.15;0.46
6494;art_071;116;0.97;0.14
6494;art_072;69;0.70;0.01
6494;art_073;47;0.81;0.86
6494;art_074;85;0.94;0.69
6494;art_075;110;0.21;0.84
6494;art_076;53;0.03;0.99
6494;art_077;18;1.00;0.54
6494;art_078;33;1.00;0.47
6494;art_079;95;0.41;0.57
6494;art_080;112;0.93;0.51
6494;art_081;94;0.96;0.82
6494;art_082;54;0.99;0.78
6494;art_083;45;0.62;0.81
6494;art_084;51;0.50;0.82
6494;art_085;46;0.93;0.70
6494;art_086;24;0.99;0.70
6494;art_087;9;0.99;0.90
6494;art_088;142;0.59;0.70
6494;art_089;88;0.94;0.73
6494;art_090;114;0.98;0.81
6494;art_091;64;0.99;0.07
6494;art_092;96;0.95;0.14
6494;art_093;55;0.98;0.12
6494;art_094;52;0.98;0.14
6494;art_095;28;0.14;0.01
6494;art_096;102;0.04;0.98
6494;art_097;36;0.64;0.40
6494;art_098;17;0.99;0.04
6494;art_099;129;0.99;0.07
6494;art_100;74;0.25;0.60
6494;art_101;25;0.81;0.33
6494;art_102;76;0.01;1.00
6494;art_103;141;0.01;0.01
6494;art_104;20;0.00;0.99
6494;art_105;16;0.01;1.00
6494;art_106;60;0.00;0.99
6494;art_107;19;0.00;0.99
6494;art_108;89;0.00;1.00
6494;art_109;132;0.01;0.99
6490;2va003;10;0.80;0.02
6490;2va005;76;0.84;0.65
6490;2va006;52;0.50;0.36
6490;2va007;109;0.78;0.17
6490;2va009;12;0.69;0.36
6490;2va014;19;0.52;0.60
6490;2va016;5;0.89;0.07
6490;2va018;110;0.91;0.07
6490;2va019;117;0.89;0.21
6490;2va020;49;0.66;0.42
6490;2va025;2;0.38;0.75
6490;2va026;87;0.82;0.14
6490;2va028;29;0.96;0.04
6490;2va031;96;0.63;0.67
6490;2va033;129;0.59;0.44
6490;2va035;36;0.74;0.35
6490;2va036;47;0.61;0.59
6490;2va037;122;0.68;0.55
6490;2va041;100;0.77;0.20
6490;2va042;39;0.54;0.51
6490;2va044;80;0.94;0.02
6490;2va051;25;0.57;0.57
6490;2va056;65;0.53;0.29
6490;2va057;75;0.89;0.47
6490;2va063;133;0.83;0.26
6490;2va067;31;0.90;0.13
6490;2va071;1;0.61;0.13
6490;2va074;66;0.63;0.70
6490;2va075;98;0.57;0.56
6490;2va078;95;0.82;0.14
6490;2va081;120;0.93;0.14
6490;2va088;18;0.02;0.97
6490;2va092;142;0.97;0.05
6490;2va106;94;0.59;0.58
6490;2va108;99;0.16;0.65
6490;2va118;105;0.78;0.68
6490;2va119;152;0.65;0.28
6490;2va131;14;0.14;0.76
6490;2va137;27;0.73;0.23
6490;art_001;134;0.81;0.23
6490;art_002;40;0.74;0.28
6490;art_003;37;0.58;0.45
6490;art_004;91;0.56;0.76
6490;art_005;60;0.74;0.24
6490;art_006;63;0.91;0.04
6490;art_007;67;0.61;0.73
6490;art_008;4;0.89;0.01
6490;art_009;53;0.78;0.14
6490;art_010;45;0.84;0.19
6490;art_011;125;0.79;0.04
6490;art_012;88;0.84;0.13
6490;art_013;113;0.72;0.56
6490;art_014;24;0.74;0.21
6490;art_015;146;0.74;0.04
6490;art_016;6;0.62;0.23
6490;art_017;124;0.85;0.14
6490;art_018;48;0.79;0.29
6490;art_019;149;0.77;0.64
6490;art_020;145;0.94;0.03
6490;art_021;43;0.58;0.65
6490;art_022;34;0.72;0.29
6490;art_023;54;0.82;0.15
6490;art_024;97;0.84;0.18
6490;art_025;131;0.44;0.57
6490;art_026;101;0.50;0.22
6490;art_027;38;0.98;0.02
6490;art_028;139;0.81;0.23
6490;art_029;50;0.77;0.30
6490;art_030;71;0.67;0.06
6490;art_031;8;0.86;0.10
6490;art_032;106;0.80;0.15
6490;art_033;151;0.87;0.13
6490;art_034;132;0.54;0.60
6490;art_035;15;0.34;0.65
6490;art_036;16;0.67;0.29
6490;art_037;58;0.39;0.65
6490;art_038;148;0.91;0.09
6490;art_039;21;0.82;0.30
6490;art_040;143;0.74;0.54
6490;art_041;56;0.68;0.61
6490;art_042;35;0.60;0.59
6490;art_043;9;0.53;0.75
6490;art_044;85;0.57;0.32
6490;art_045;70;0.62;0.17
6490;art_046;128;0.58;0.47
6490;art_047;89;0.97;0.00
6490;art_048;108;0.69;0.49
6490;art_049;90;0.98;0.03
6490;art_050;69;0.47;0.65
6490;art_051;116;0.35;0.75
6490;art_052;114;0.69;0.35
6490;art_053;68;0.65;0.58
6490;art_054;46;0.59;0.64
6490;art_055;135;0.84;0.19
6490;art_056;73;0.88;0.07
6490;art_057;140;0.89;0.53
6490;art_058;93;0.58;0.32
6490;art_059;17;0.62;0.56
6490;art_060;59;0.72;0.29
6490;art_061;62;0.35;0.70
6490;art_062;144;0.95;0.15
6490;art_063;118;0.77;0.68
6490;art_064;20;0.65;0.55
6490;art_065;77;0.68;0.51
6490;art_066;92;0.91;0.20
6490;art_067;7;0.88;0.14
6490;art_068;153;0.34;0.81
6490;art_069;57;0.79;0.57
6490;art_070;41;0.80;0.16
6490;art_071;86;0.75;0.28
6490;art_072;42;0.85;0.17
6490;art_073;154;0.80;0.85
6490;art_074;111;0.88;0.13
6490;art_075;44;0.81;0.17
6490;art_076;102;0.60;0.78
6490;art_077;115;0.98;0.26
6490;art_078;64;0.99;0.02
6490;art_079;74;0.83;0.17
6490;art_080;32;0.87;0.10
6490;art_081;119;0.96;0.03
6490;art_082;33;0.96;0.07
6490;art_083;78;0.92;0.04
6490;art_084;107;0.81;0.56
6490;art_085;3;0.98;0.04
6490;art_086;30;0.94;0.08
6490;art_087;82;0.93;0.08
6490;art_088;104;0.77;0.26
6490;art_089;112;0.88;0.36
6490;art_090;136;0.98;0.10
6490;art_091;121;0.91;0.14
6490;art_092;137;0.90;0.25
6490;art_093;23;0.82;0.21
6490;art_094;11;0.96;0.05
6490;art_095;51;0.74;0.41
6490;art_096;147;0.03;0.95
6490;art_097;126;0.84;0.10
6490;art_098;72;0.89;0.01
6490;art_099;130;0.89;0.20
6490;art_100;22;0.54;0.31
6490;art_101;28;0.77;0.23
6490;art_102;13;0.03;0.84
6490;art_103;83;0.03;0.09
6490;art_104;81;0.01;0.92
6490;art_105;123;0.01;0.43
6490;art_106;79;0.01;0.81
6490;art_107;61;0.28;0.81
6490;art_108;55;0.02;0.97
6490;art_109;26;0.28;0.76
6489;2va003;138;0.57;0.11
6489;2va005;135;0.06;0.35
6489;2va006;69;0.58;0.16
6489;2va007;31;0.98;0.02
6489;2va009;55;0.94;0.11
6489;2va014;56;0.02;0.40
6489;2va016;32;0.93;0.05
6489;2va018;137;0.74;0.21
6489;2va019;50;0.86;0.04
6489;2va020;60;0.01;0.23
6489;2va025;85;0.03;0.80
6489;2va026;37;0.97;0.02
6489;2va028;118;0.84;0.18
6489;2va031;14;0.16;0.62
6489;2va033;142;0.31;0.08
6489;2va035;48;0.06;0.23
6489;2va036;81;0.05;0.34
6489;2va037;25;0.41;0.44
6489;2va041;73;0.04;1.00
6489;2va042;2;0.01;0.85
6489;2va044;97;0.97;0.02
6489;2va051;66;0.59;0.21
6489;2va056;154;0.63;0.18
6489;2va057;107;0.84;0.04
6489;2va063;94;0.79;0.16
6489;2va067;43;0.87;0.08
6489;2va071;124;0.48;0.26
6489;2va074;61;0.03;0.68
6489;2va075;99;0.72;0.03
6489;2va078;7;0.36;0.02
6489;2va081;144;0.40;0.74
6489;2va088;30;0.03;0.72
6489;2va092;83;0.88;0.05
6489;2va106;4;0.04;0.82
6489;2va108;51;0.03;0.98
6489;2va118;80;0.01;0.76
6489;2va119;133;0.08;0.40
6489;2va131;120;0.07;0.83
6489;2va137;101;0.83;0.21
6489;art_001;54;0.91;0.07
6489;art_002;79;0.27;0.56
6489;art_003;140;0.69;0.18
6489;art_004;22;0.23;0.22
6489;art_005;24;0.93;0.04
6489;art_006;39;0.97;0.02
6489;art_007;89;0.01;0.41
6489;art_008;74;0.98;0.02
6489;art_009;10;0.62;0.06
6489;art_010;141;0.76;0.64
6489;art_011;132;0.76;0.26
6489;art_012;6;0.99;0.03
6489;art_013;52;0.06;0.79
6489;art_014;147;0.93;0.09
6489;art_015;110;0.82;0.04
6489;art_016;128;0.95;0.06
6489;art_017;108;0.85;0.20
6489;art_018;100;0.85;0.05
6489;art_019;136;0.81;0.15
6489;art_020;127;0.97;0.03
6489;art_021;149;0.72;0.27
6489;art_022;109;0.69;0.45
6489;art_023;105;0.86;0.02
6489;art_024;15;0.92;0.05
6489;art_025;102;0.14;0.38
6489;art_026;44;0.13;0.05
6489;art_027;29;0.95;0.04
6489;art_028;75;0.97;0.02
6489;art_029;41;0.38;0.06
6489;art_030;121;0.91;0.11
6489;art_031;70;0.75;0.07
6489;art_032;86;0.79;0.06
6489;art_033;126;0.97;0.05
6489;art_034;145;0.32;0.49
6489;art_035;151;0.62;0.82
6489;art_036;8;0.71;0.04
6489;art_037;131;0.21;0.04
6489;art_038;18;0.13;0.83
6489;art_039;20;0.52;0.06
6489;art_040;11;0.11;0.55
6489;art_041;23;0.62;0.03
6489;art_042;38;0.21;0.50
6489;art_043;34;0.30;0.46
6489;art_044;129;0.04;0.02
6489;art_045;9;0.54;0.68
6489;art_046;57;0.01;0.05
6489;art_047;65;0.88;0.16
6489;art_048;87;0.01;0.64
6489;art_049;17;0.75;0.02
6489;art_050;146;0.34;0.42
6489;art_051;77;0.03;0.47
6489;art_052;45;0.22;0.04
6489;art_053;40;0.27;0.81
6489;art_054;117;0.25;0.16
6489;art_055;26;0.85;0.04
6489;art_056;78;0.78;0.04
6489;art_057;36;0.50;0.42
6489;art_058;71;0.40;0.02
6489;art_059;139;0.08;0.44
6489;art_060;13;0.78;0.03
6489;art_061;19;0.21;0.75
6489;art_062;47;0.90;0.04
6489;art_063;1;0.33;0.16
6489;art_064;49;0.05;0.52
6489;art_065;123;0.03;0.52
6489;art_066;84;0.73;0.19
6489;art_067;42;0.94;0.06
6489;art_068;104;0.12;0.04
6489;art_069;5;0.01;0.18
6489;art_070;28;0.03;0.05
6489;art_071;67;0.96;0.06
6489;art_072;68;0.88;0.05
6489;art_073;106;0.83;0.04
6489;art_074;116;0.74;0.16
6489;art_075;114;0.69;0.35
6489;art_076;35;0.01;0.98
6489;art_077;153;0.61;0.40
6489;art_078;27;0.97;0.02
6489;art_079;46;0.93;0.01
6489;art_080;72;0.66;0.36
6489;art_081;63;0.90;0.16
6489;art_082;33;0.82;0.07
6489;art_083;98;0.86;0.16
6489;art_084;111;0.27;0.71
6489;art_085;12;0.96;0.02
6489;art_086;59;0.96;0.03
6489;art_087;148;0.17;0.70
6489;art_088;82;0.03;0.98
6489;art_089;3;0.79;0.18
6489;art_090;103;0.85;0.04
6489;art_091;90;0.96;0.01
6489;art_092;134;0.67;0.08
6489;art_093;122;0.95;0.03
6489;art_094;130;0.85;0.06
6489;art_095;16;0.69;0.37
6489;art_096;112;0.03;0.59
6489;art_097;58;0.76;0.03
6489;art_098;119;0.81;0.12
6489;art_099;76;0.80;0.03
6489;art_100;113;0.44;0.64
6489;art_101;150;0.70;0.32
6489;art_102;125;0.04;0.97
6489;art_103;95;0.01;0.02
6489;art_104;88;0.04;0.65
6489;art_105;92;0.03;0.81
6489;art_106;21;0.01;0.01
6489;art_107;91;0.04;0.82
6489;art_108;93;0.03;0.75
6489;art_109;143;0.02;0.82
6488;2va003;49;0.99;0.01
6488;2va005;81;0.22;0.85
6488;2va006;141;0.94;0.23
6488;2va007;40;0.98;0.03
6488;2va009;52;1.00;0.23
6488;2va014;21;0.98;0.03
6488;2va016;84;0.64;0.48
6488;2va018;54;0.52;0.47
6488;2va019;34;0.98;0.01
6488;2va020;98;0.21;0.41
6488;2va025;107;0.26;0.63
6488;2va026;15;0.84;0.08
6488;2va028;122;0.92;0.10
6488;2va031;1;0.34;0.75
6488;2va033;116;0.67;0.59
6488;2va035;130;0.10;0.41
6488;2va036;88;0.17;0.32
6488;2va037;123;0.56;0.39
6488;2va041;103;0.21;0.47
6488;2va042;6;0.08;0.88
6488;2va044;135;0.91;0.09
6488;2va051;16;0.43;0.62
6488;2va056;127;0.48;0.39
6488;2va057;128;0.09;0.09
6488;2va063;132;0.41;0.33
6488;2va067;24;0.63;0.40
6488;2va071;119;0.47;0.58
6488;2va074;55;0.38;0.71
6488;2va075;120;0.56;0.52
6488;2va078;154;0.47;0.50
6488;2va081;99;0.46;0.51
6488;2va088;8;0.00;0.98
6488;2va092;67;0.58;0.14
6488;2va106;134;0.10;0.57
6488;2va108;104;0.22;0.49
6488;2va118;65;0.00;0.99
6488;2va119;36;0.16;0.98
6488;2va131;9;0.01;0.99
6488;2va137;14;0.85;0.18
6488;art_001;32;0.52;0.45
6488;art_002;46;0.46;0.39
6488;art_003;61;0.75;0.45
6488;art_004;4;0.02;0.98
6488;art_005;78;0.75;0.29
6488;art_006;63;0.66;0.28
6488;art_007;18;0.22;0.81
6488;art_008;102;0.96;0.15
6488;art_009;43;0.57;0.52
6488;art_010;139;0.07;0.70
6488;art_011;20;0.95;0.69
6488;art_012;70;0.93;0.06
6488;art_013;72;0.22;0.46
6488;art_014;129;0.93;0.04
6488;art_015;153;0.52;0.49
6488;art_016;92;0.10;0.83
6488;art_017;105;0.90;0.38
6488;art_018;38;0.38;0.39
6488;art_019;89;0.50;0.27
6488;art_020;12;0.99;0.00
6488;art_021;7;0.15;1.00
6488;art_022;44;0.68;0.51
6488;art_023;143;0.87;0.32
6488;art_024;68;0.99;0.01
6488;art_025;17;0.01;0.81
6488;art_026;87;0.01;0.98
6488;art_027;47;0.99;0.01
6488;art_028;146;0.17;0.60
6488;art_029;121;0.64;0.57
6488;art_030;91;0.03;0.67
6488;art_031;94;0.38;0.78
6488;art_032;117;0.60;0.56
6488;art_033;124;0.99;0.03
6488;art_034;126;0.39;0.45
6488;art_035;137;0.01;0.99
6488;art_036;48;0.43;0.40
6488;art_037;140;0.00;0.97
6488;art_038;147;0.44;0.67
6488;art_039;62;0.54;0.47
6488;art_040;19;0.41;0.52
6488;art_041;74;0.10;0.99
6488;art_042;3;0.45;0.82
6488;art_043;25;0.29;0.99
6488;art_044;101;0.02;0.98
6488;art_045;28;0.02;0.94
6488;art_046;58;0.10;0.36
6488;art_047;35;0.02;0.80
6488;art_048;142;0.03;0.34
6488;art_049;110;0.69;0.56
6488;art_050;60;0.41;0.50
6488;art_051;10;0.23;0.74
6488;art_052;90;0.05;0.47
6488;art_053;27;0.12;0.86
6488;art_054;13;0.83;0.01
6488;art_055;109;0.01;0.83
6488;art_056;73;0.61;0.48
6488;art_057;93;0.00;0.66
6488;art_058;149;0.02;0.83
6488;art_059;22;0.57;0.40
6488;art_060;23;0.95;0.07
6488;art_061;75;0.08;0.62
6488;art_062;100;0.68;0.17
6488;art_063;85;0.06;0.41
6488;art_064;42;0.83;0.23
6488;art_065;133;0.01;0.34
6488;art_066;71;0.40;0.39
6488;art_067;145;0.31;0.97
6488;art_068;59;0.21;0.51
6488;art_069;56;0.03;0.99
6488;art_070;95;0.02;0.78
6488;art_071;33;0.65;0.72
6488;art_072;50;0.52;0.39
6488;art_073;39;0.01;0.98
6488;art_074;57;0.02;0.02
6488;art_075;113;0.01;0.53
6488;art_076;11;0.01;0.98
6488;art_077;86;0.86;0.02
6488;art_078;26;0.99;0.00
6488;art_079;5;0.37;0.66
6488;art_080;108;0.87;0.15
6488;art_081;53;0.69;0.61
6488;art_082;83;0.62;0.61
6488;art_083;2;0.79;0.60
6488;art_084;136;0.12;0.96
6488;art_085;51;0.45;0.42
6488;art_086;125;0.62;0.26
6488;art_087;97;0.47;0.50
6488;art_088;115;0.59;0.52
6488;art_089;152;0.25;0.81
6488;art_090;31;0.46;0.55
6488;art_091;106;0.98;0.13
6488;art_092;64;0.98;0.00
6488;art_093;112;0.90;0.42
6488;art_094;45;0.39;0.34
6488;art_095;77;0.81;0.09
6488;art_096;69;0.40;0.81
6488;art_097;41;0.05;0.72
6488;art_098;37;0.61;0.53
6488;art_099;29;0.99;0.03
6488;art_100;79;0.53;0.33
6488;art_101;80;0.53;0.43
6488;art_102;138;0.03;0.95
6488;art_103;30;0.45;0.67
6488;art_104;96;0.01;0.20
6488;art_105;111;0.53;0.56
6488;art_106;148;0.01;0.98
6488;art_107;76;0.45;0.44
6488;art_108;150;0.16;0.92
6488;art_109;118;0.63;0.55
6486;2va003;12;0.70;0.41
6486;2va005;98;0.79;0.56
6486;2va006;4;0.66;0.27
6486;2va007;144;0.91;0.58
6486;2va009;150;0.77;0.74
6486;2va014;44;0.67;0.30
6486;2va016;20;0.89;0.20
6486;2va018;140;0.89;0.18
6486;2va019;51;0.94;0.29
6486;2va020;60;0.59;0.24
6486;2va025;101;0.34;0.69
6486;2va026;15;0.81;0.20
6486;2va028;118;0.79;0.28
6486;2va031;80;0.68;0.19
6486;2va033;139;0.61;0.66
6486;2va035;132;0.43;0.67
6486;2va036;105;0.74;0.29
6486;2va037;48;0.73;0.73
6486;2va041;89;0.51;0.80
6486;2va042;74;0.64;0.14
6486;2va044;115;0.81;0.31
6486;2va051;45;0.81;0.23
6486;2va056;133;0.73;0.39
6486;2va057;129;0.68;0.29
6486;2va063;8;0.52;0.37
6486;2va067;54;0.95;0.46
6486;2va071;46;0.86;0.67
6486;2va074;76;0.27;0.85
6486;2va075;67;0.93;0.08
6486;2va078;13;0.81;0.26
6486;2va081;102;0.91;0.47
6486;2va088;43;0.08;0.93
6486;2va092;32;0.93;0.35
6486;2va106;151;0.23;0.69
6486;2va108;50;0.05;0.93
6486;2va118;66;0.06;0.96
6486;2va119;19;0.27;0.73
6486;2va131;121;0.23;0.31
6486;2va137;1;0.32;0.69
6486;art_001;96;0.84;0.44
6486;art_002;6;0.60;0.47
6486;art_003;28;0.70;0.33
6486;art_004;59;0.49;0.59
6486;art_005;77;0.93;0.56
6486;art_006;126;0.83;0.60
6486;art_007;24;0.27;0.46
6486;art_008;75;0.81;0.15
6486;art_009;110;0.80;0.22
6486;art_010;90;0.85;0.51
6486;art_011;78;0.83;0.04
6486;art_012;113;0.73;0.36
6486;art_013;40;0.53;0.80
6486;art_014;131;0.72;0.20
6486;art_015;124;0.86;0.66
6486;art_016;114;0.86;0.44
6486;art_017;87;0.89;0.22
6486;art_018;69;0.82;0.22
6486;art_019;127;0.90;0.60
6486;art_020;34;0.91;0.09
6486;art_021;125;0.82;0.49
6486;art_022;56;0.84;0.61
6486;art_023;93;0.87;0.26
6486;art_024;57;0.91;0.19
6486;art_025;27;0.56;0.81
6486;art_026;91;0.75;0.36
6486;art_027;23;0.79;0.39
6486;art_028;65;0.97;0.00
6486;art_029;16;0.81;0.43
6486;art_030;149;0.57;0.73
6486;art_031;135;0.78;0.42
6486;art_032;81;0.87;0.34
6486;art_033;47;0.94;0.22
6486;art_034;30;0.50;0.12
6486;art_035;109;0.75;0.85
6486;art_036;61;0.76;0.11
6486;art_037;64;0.60;0.13
6486;art_038;29;0.85;0.35
6486;art_039;92;0.86;0.32
6486;art_040;72;0.83;0.44
6486;art_041;85;0.83;0.67
6486;art_042;112;0.64;0.70
6486;art_043;26;0.69;0.77
6486;art_044;41;0.66;0.72
6486;art_045;147;0.62;0.83
6486;art_046;153;0.83;0.68
6486;art_047;134;0.85;0.21
6486;art_048;14;0.62;0.53
6486;art_049;138;0.91;0.46
6486;art_050;136;0.40;0.73
6486;art_051;10;0.35;0.15
6486;art_052;39;0.89;0.76
6486;art_053;122;0.35;0.94
6486;art_054;58;0.34;0.40
6486;art_055;7;0.55;0.74
6486;art_056;120;0.79;0.30
6486;art_057;146;0.76;0.73
6486;art_058;55;0.65;0.61
6486;art_059;137;0.47;0.89
6486;art_060;42;0.93;0.68
6486;art_061;111;0.60;0.62
6486;art_062;2;0.60;0.34
6486;art_063;94;0.72;0.40
6486;art_064;35;0.47;0.29
6486;art_065;106;0.73;0.24
6486;art_066;104;0.76;0.38
6486;art_067;119;0.77;0.69
6486;art_068;3;0.18;0.92
6486;art_069;148;0.58;0.79
6486;art_070;11;0.41;0.69
6486;art_071;83;0.77;0.11
6486;art_072;103;0.88;0.12
6486;art_073;128;0.29;0.95
6486;art_074;154;0.87;0.77
6486;art_075;73;0.79;0.27
6486;art_076;107;0.24;0.33
6486;art_077;100;0.88;0.37
6486;art_078;99;0.94;0.48
6486;art_079;95;0.87;0.62
6486;art_080;22;0.71;0.27
6486;art_081;84;0.96;0.31
6486;art_082;49;1.00;0.43
6486;art_083;25;0.94;0.76
6486;art_084;37;0.92;0.78
6486;art_085;142;0.96;0.45
6486;art_086;36;0.94;0.55
6486;art_087;9;0.54;0.55
6486;art_088;68;0.88;0.83
6486;art_089;5;0.62;0.63
6486;art_090;79;0.93;0.65
6486;art_091;18;0.65;0.46
6486;art_092;17;0.65;0.43
6486;art_093;117;0.85;0.20
6486;art_094;38;0.92;0.70
6486;art_095;82;0.82;0.17
6486;art_096;71;0.12;0.88
6486;art_097;130;0.89;0.76
6486;art_098;143;0.79;0.83
6486;art_099;86;0.73;0.68
6486;art_100;152;0.68;0.58
6486;art_101;52;0.88;0.76
6486;art_102;31;0.15;0.92
6486;art_103;62;0.49;0.34
6486;art_104;108;0.27;0.22
6486;art_105;141;0.07;0.87
6486;art_106;63;0.24;0.73
6486;art_107;53;0.26;0.62
6486;art_108;33;0.08;0.86
6486;art_109;21;0.31;0.50
